Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	Consent	cycles	DATASTORE filetype	DATASTORE provider	DATASTORE region	dilution_factor	dilution_liquid	DNA_input_pg	Experiment	fresh_old	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	HOST	Instrument	iso_co_type	iso_run_nr	Isolation_Source	Lat_Lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	miseq_run_nr	ms_co_type	Organism	pcr_plate_nr	pico_ug_ul	Platform	qpcr_16S_ct	qpcr_16S_pgul	Raw	ReleaseDate	create_date	version	Sample Name	shared_id (run)	shared_id	SRA Study	Type
SRR14149530	AMPLICON	502	25440858	PRJNA718293	SAMN18629208	Metagenome or environmental	13351622	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518428	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	180	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	32.0756432	ILLUMINA	28.3599758148193	0.322052626870573	34337	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_534_1	L005_534	L005_534	SRP312669	sample
SRR14149531	AMPLICON	502	25204918	PRJNA718293	SAMN18629207	Metagenome or environmental	13180626	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"ncbi	s3	gs"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518427	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	179	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	22.706818	ILLUMINA	29.204776763916	0.182214775122702	35227	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_503_1	L005_503	L005_503	SRP312669	sample
SRR14149532	AMPLICON	502	32028604	PRJNA718293	SAMN18531145	Metagenome or environmental	15842955	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	s3	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518426	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	NA	NA	52.1365344 N 5.2103806 E	178	PAIRED	PCR	METAGENOMIC	51	UMC	metagenome	6	72.653204	ILLUMINA	NA	NA	41865	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	ms_co_UMC_6_1	NA	NA	SRP312669	ms_co
SRR14149533	AMPLICON	502	52767228	PRJNA718293	SAMN18531144	Metagenome or environmental	26655949	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"ncbi	s3	gs"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10518425	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	NA	NA	52.1365344 N 5.2103806 E	177	PAIRED	PCR	METAGENOMIC	51	Zymo	metagenome	4	72.847494	ILLUMINA	NA	NA	59856	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	ms_co_Zymo_4_1	NA	NA	SRP312669	ms_co
SRR14149534	AMPLICON	502	25299796	PRJNA718293	SAMN18629204	Metagenome or environmental	12964568	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"s3	gs	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10518424	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	176	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	36.4636518	ILLUMINA	28.1211223602295	0.288281822577119	36353	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_320_1	L005_320	L005_320	SRP312669	sample
SRR14149535	AMPLICON	502	23361072	PRJNA718293	SAMN18629203	Metagenome or environmental	12622386	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	gs	s3"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518423	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	175	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	25.8656892	ILLUMINA	29.5536975860596	0.271764525678009	30644	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_461_1	L005_461	L005_461	SRP312669	sample
SRR14149536	AMPLICON	502	19248186	PRJNA718293	SAMN18629202	Metagenome or environmental	9840164	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"gs	s3	ncbi"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518422	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	174	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	17.4595668	ILLUMINA	28.9841537475586	0.211435661185533	29355	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_541_1	L005_541	L005_541	SRP312669	sample
SRR14149537	AMPLICON	502	31541162	PRJNA718293	SAMN18629201	Metagenome or environmental	17284045	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"s3	ncbi	gs"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10518421	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	173	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	41.722554	ILLUMINA	27.6799697875977	0.391139183193445	38972	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_324_1	L005_324	L005_324	SRP312669	sample
SRR14149538	AMPLICON	502	31480922	PRJNA718293	SAMN18629200	Metagenome or environmental	17382167	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"ncbi	s3	gs"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518420	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	26	NP	52.1365344 N 5.2103806 E	172	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	53.76831	ILLUMINA	27.4246654510498	0.546783092431724	35559	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_369_1	L005_369	L005_369	SRP312669	sample
SRR14149539	AMPLICON	502	32047680	PRJNA718293	SAMN18629199	Metagenome or environmental	16456888	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"gs	s3	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518419	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	171	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	62.281302	ILLUMINA	21.3378582000732	26.3212621212006	42780	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_409_1	L005_409	L005_409	SRP312669	sample
SRR14149540	AMPLICON	502	23189890	PRJNA718293	SAMN18629046	Metagenome or environmental	12908208	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"gs	ncbi	s3"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518418	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	18	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	33.1017838	ILLUMINA	28.109302520752	0.311476964270696	27778	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_425_1	L005_425	L005_425	SRP312669	sample
SRR14149541	AMPLICON	502	31401606	PRJNA718293	SAMN18629198	Metagenome or environmental	16814240	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518417	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	170	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	56.025696	ILLUMINA	26.7794570922852	1.8295698100701	41168	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_445_1	L005_445	L005_445	SRP312669	sample
SRR14149542	AMPLICON	502	35821716	PRJNA718293	SAMN18531136	Metagenome or environmental	17908194	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"ncbi	gs	s3"	"s3.us-east-1	gs.US	ncbi.public"	NA	NA	NA	SRX10518416	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	NA	NA	52.1365344 N 5.2103806 E	169	PAIRED	PCR	METAGENOMIC	51	UMC	metagenome	4	74.828172	ILLUMINA	NA	NA	46783	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	ms_co_UMC_4_1	NA	NA	SRP312669	ms_co
SRR14149543	AMPLICON	502	14194050	PRJNA718293	SAMN18629196	Metagenome or environmental	9397647	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	s3	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518415	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	168	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	32.090239	ILLUMINA	29.7186870574951	0.108507520053536	7514	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_405_1	L005_405	L005_405	SRP312669	sample
SRR14149544	AMPLICON	502	41023440	PRJNA718293	SAMN18629195	Metagenome or environmental	19114129	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"gs	s3	ncbi"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518414	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	167	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	56.824284	ILLUMINA	23.9689292907715	4.69471979886293	63442	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_392_1	L005_392	L005_392	SRP312669	sample
SRR14149545	AMPLICON	502	31035648	PRJNA718293	SAMN18629194	Metagenome or environmental	16349137	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"ncbi	s3	gs"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518413	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	166	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	50.701776	ILLUMINA	26.4616260528564	0.91682915808633	41895	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_416_1	L005_416	L005_416	SRP312669	sample
SRR14149546	AMPLICON	502	27999552	PRJNA718293	SAMN18629193	Metagenome or environmental	12484284	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"ncbi	s3	gs"	"s3.us-east-1	gs.US	ncbi.public"	NA	NA	NA	SRX10518412	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	165	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	47.879442	ILLUMINA	21.2866916656494	37.9195809364319	46928	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_518_1	L005_518	L005_518	SRP312669	sample
SRR14149547	AMPLICON	502	45935008	PRJNA718293	SAMN18531131	Metagenome or environmental	22682214	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	s3	ncbi"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518411	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	NA	NA	52.1365344 N 5.2103806 E	164	PAIRED	PCR	METAGENOMIC	51	Zymo	metagenome	5	87.614288	ILLUMINA	NA	NA	55316	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	ms_co_Zymo_5_1	NA	NA	SRP312669	ms_co
SRR14149548	AMPLICON	502	20279796	PRJNA718293	SAMN18629191	Metagenome or environmental	10412993	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"s3	ncbi	gs"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10518410	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	163	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	23.3627244	ILLUMINA	28.3666858673096	0.320599065162241	28477	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_531_1	L005_531	L005_531	SRP312669	sample
SRR14149549	AMPLICON	502	19594064	PRJNA718293	SAMN18629190	Metagenome or environmental	10767655	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"gs	s3	ncbi"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10518409	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	162	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	18.1021778	ILLUMINA	29.4693756103516	0.15244513633661	24811	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_519_1	L005_519	L005_519	SRP312669	sample
SRR14149550	AMPLICON	502	26578390	PRJNA718293	SAMN18629189	Metagenome or environmental	13138587	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"s3	gs	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518408	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	161	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	27.6571386	ILLUMINA	26.2751083374023	1.31322885863483	39633	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_515_1	L005_515	L005_515	SRP312669	sample
SRR14149551	AMPLICON	502	31342370	PRJNA718293	SAMN18629045	Metagenome or environmental	16628876	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"ncbi	gs	s3"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518407	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	17	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	50.701776	ILLUMINA	25.9451637268066	3.24637908488512	40069	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_442_1	L005_442	L005_442	SRP312669	sample
SRR14149552	AMPLICON	502	25812338	PRJNA718293	SAMN18629188	Metagenome or environmental	12687279	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"ncbi	s3	gs"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10518406	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	160	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	30.0671494	ILLUMINA	29.3486499786377	0.138279399834573	28838	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_402_1	L005_402	L005_402	SRP312669	sample
SRR14149553	AMPLICON	502	11107754	PRJNA718293	SAMN18531126	Metagenome or environmental	5633922	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"gs	ncbi	s3"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518405	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	B2	27	NA	52.1365344 N 5.2103806 E	159	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	10.6969538	ILLUMINA	31.1044178009033	0.0437659728049766	11449	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	iso_co_27_B2_1	NA	NA	SRP312669	iso_co
SRR14149554	AMPLICON	502	24306338	PRJNA718293	SAMN18531125	Metagenome or environmental	11790062	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	s3	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518404	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	ZM	27	NA	52.1365344 N 5.2103806 E	158	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	50.21375	ILLUMINA	25.3343696594238	1.91893498413265	37688	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	iso_co_27_ZM_1	NA	NA	SRP312669	iso_co
SRR14149555	AMPLICON	502	19721070	PRJNA718293	SAMN18629185	Metagenome or environmental	11062444	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"gs	s3	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10518403	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	157	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	34.8542408	ILLUMINA	29.6534194946289	0.113248475827277	13804	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_403_1	L005_403	L005_403	SRP312669	sample
SRR14149556	AMPLICON	502	29704846	PRJNA718293	SAMN18629184	Metagenome or environmental	16125835	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"s3	gs	ncbi"	"s3.us-east-1	gs.US	ncbi.public"	NA	NA	NA	SRX10518402	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	26	NP	52.1365344 N 5.2103806 E	156	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	27.6181462	ILLUMINA	28.8103694915771	0.220523317693733	38667	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_387_1	L005_387	L005_387	SRP312669	sample
SRR14149557	AMPLICON	502	29789684	PRJNA718293	SAMN18629183	Metagenome or environmental	15068981	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"s3	gs	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10518401	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	155	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	71.50943	ILLUMINA	22.0338459014893	47.7520078420639	43293	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_446_1	L005_446	L005_446	SRP312669	sample
SRR14149558	AMPLICON	502	22285788	PRJNA718293	SAMN18629182	Metagenome or environmental	11712433	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"s3	ncbi	gs"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518400	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	154	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	21.6387542	ILLUMINA	29.4448490142822	0.154986730194651	29483	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_512_1	L005_512	L005_512	SRP312669	sample
SRR14149559	AMPLICON	502	34560692	PRJNA718293	SAMN18629181	Metagenome or environmental	18803832	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518399	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	153	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	45.400956	ILLUMINA	27.1620178222656	0.559647392947227	43309	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_310_1	L005_310	L005_310	SRP312669	sample
SRR14149560	AMPLICON	502	21844028	PRJNA718293	SAMN18629180	Metagenome or environmental	10667142	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	s3	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10518398	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	152	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	51.158974	ILLUMINA	20.7822437286377	53.2791465520859	31571	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_542_1	L005_542	L005_542	SRP312669	sample
SRR14149561	AMPLICON	502	29890586	PRJNA718293	SAMN18629179	Metagenome or environmental	14356634	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	gs	s3"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518397	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	151	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	52.387684	ILLUMINA	21.4598217010498	24.2996923625469	46209	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_422_1	L005_422	L005_422	SRP312669	sample
SRR14149562	AMPLICON	502	31921678	PRJNA718293	SAMN18629044	Metagenome or environmental	17549305	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"ncbi	gs	s3"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10518396	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	16	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	45.200392	ILLUMINA	27.8275279998779	0.890189898200333	40582	2021-12-14T00:00:00Z	2021-04-06T05:47:00Z	1	L005_444_1	L005_444	L005_444	SRP312669	sample
SRR14149563	AMPLICON	502	24707436	PRJNA718293	SAMN18629178	Metagenome or environmental	13706295	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"s3	gs	ncbi"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518395	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	150	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	52.786978	ILLUMINA	27.1668605804443	0.577573198825121	26577	2021-12-14T00:00:00Z	2021-04-06T05:46:00Z	1	L005_426_1	L005_426	L005_426	SRP312669	sample
SRR14149564	AMPLICON	502	11470700	PRJNA718293	SAMN18629177	Metagenome or environmental	6287271	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"s3	ncbi	gs"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518394	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	149	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	16.0280954	ILLUMINA	29.7420101165771	0.126850107335486	14545	2021-12-14T00:00:00Z	2021-04-06T05:49:00Z	1	L005_540_1	L005_540	L005_540	SRP312669	sample
